territorio_codigo;territorio_nome_x;ano_codigo;qtd_produzida_total_t;area_plantada_total_ha;area_colhida_total_ha;taxa_frustracao_safra;efetivo_bovino_cab;efetivo_caprino_cab;efetivo_ovino_cab;efetivo_suino_cab;efetivo_galinaceo_cab;_m_pam_ppm;territorio_nome_y;pib_correntes_mil_r;vab_total_mil_r;vab_agro_mil_r;participacao_vab_agro_pct;_m_com_pib
2303659;Catunda - CE;2013;2118.0;4266.0;4264.0;0.00046882325363339916;7041.0;5750.0;9558.0;3182.0;21710.0;both;Catunda - CE;62428.0;59104.0;9450.0;15.99;both
2303659;Catunda - CE;2014;3510.0;9296.0;9296.0;0.0;6900.0;5720.0;9510.0;3118.0;21487.0;both;Catunda - CE;77222.0;73644.0;11813.0;16.04;both
2303659;Catunda - CE;2015;2443.0;11002.0;11002.0;0.0;6470.0;5815.0;9568.0;3140.0;21520.0;both;Catunda - CE;76508.0;72700.0;9257.0;12.73;both
2303659;Catunda - CE;2016;1865.0;10042.0;10042.0;0.0;5800.0;5920.0;9640.0;3240.0;41630.0;both;Catunda - CE;81492.0;77626.0;12002.0;15.46;both
2303659;Catunda - CE;2017;4283.0;15034.0;15034.0;0.0;6307.0;4297.0;14518.0;2168.0;11787.0;both;Catunda - CE;85801.0;82587.0;13044.0;15.79;both
2303659;Catunda - CE;2018;4328.0;13102.0;13102.0;0.0;6512.0;4461.0;15195.0;2220.0;10608.0;both;Catunda - CE;82305.0;79817.0;11112.0;13.92;both
2303659;Catunda - CE;2019;12195.0;15014.0;15014.0;0.0;6695.0;4572.0;15620.0;2264.0;10979.0;both;Catunda - CE;113083.0;109475.0;26061.0;23.81;both
2303659;Catunda - CE;2020;6244.0;15015.0;15015.0;0.0;6895.0;4677.0;16010.0;2302.0;11200.0;both;Catunda - CE;104550.0;101076.0;17332.0;17.15;both
2303659;Catunda - CE;2021;2898.0;10353.0;10353.0;0.0;6757.0;4443.0;15050.0;2232.0;10808.0;both;Catunda - CE;112081.0;107923.0;16349.0;15.15;both
2303659;Catunda - CE;2022;1600.0;5027.0;5027.0;0.0;6183.0;4000.0;13846.0;2187.0;10590.0;both;Catunda - CE;117230.0;;;;both
2303659;Catunda - CE;2023;1697.0;6126.0;6126.0;0.0;6121.0;3640.0;12700.0;2154.0;10748.0;both;Catunda - CE;137704.0;;;;both
2303659;Catunda - CE;2024;2445.0;6278.0;6278.0;0.0;6000.0;3403.0;11430.0;2100.0;10963.0;both;;;;;;left_only
2303709;Caucaia - CE;2003;30170.0;7450.0;7450.0;0.0;18397.0;4936.0;7918.0;9060.0;685712.0;both;Caucaia - CE;973170.0;827802.0;24919.0;3.01;both
2303709;Caucaia - CE;2004;32359.0;9400.0;9400.0;0.0;18599.0;4985.0;8005.0;9151.0;576933.0;both;Caucaia - CE;1113780.0;936489.0;27831.0;2.97;both
2303709;Caucaia - CE;2005;40605.0;10320.0;10320.0;0.0;19066.0;5355.0;8688.0;9411.0;562082.0;both;Caucaia - CE;1232377.0;1045804.0;28404.0;2.72;both
2303709;Caucaia - CE;2006;49516.0;10653.0;10653.0;0.0;19473.0;5562.0;8965.0;9928.0;380142.0;both;Caucaia - CE;1532514.0;1289342.0;31675.0;2.46;both
2303709;Caucaia - CE;2007;44960.0;10367.0;10367.0;0.0;20631.0;5806.0;9291.0;10377.0;592835.0;both;Caucaia - CE;1751050.0;1438016.0;30675.0;2.13;both
2303709;Caucaia - CE;2008;44322.0;10860.0;10860.0;0.0;21030.0;6038.0;9599.0;10714.0;547448.0;both;Caucaia - CE;2102938.0;1685302.0;34695.0;2.06;both
2303709;Caucaia - CE;2009;43668.0;11699.0;11699.0;0.0;20601.0;5409.0;11806.0;10415.0;645398.0;both;Caucaia - CE;2301594.0;1958857.0;36053.0;1.84;both
2303709;Caucaia - CE;2010;48749.0;12278.0;12278.0;0.0;21219.0;5570.0;12135.0;10722.0;594385.0;both;Caucaia - CE;2842606.0;2377556.0;41704.0;1.75;both
2303709;Caucaia - CE;2011;52896.0;12888.0;12888.0;0.0;21016.0;5810.0;12612.0;10789.0;557985.0;both;Caucaia - CE;3283060.0;2760431.0;47180.0;1.71;both
2303709;Caucaia - CE;2012;23603.0;11922.0;11922.0;0.0;21769.0;6015.0;12815.0;11183.0;575750.0;both;Caucaia - CE;3853817.0;3189489.0;39759.0;1.25;both
2303709;Caucaia - CE;2013;12605.0;9373.0;8620.0;0.08033713858956582;22953.0;5594.0;12046.0;11740.0;524210.0;both;Caucaia - CE;4750602.0;3892604.0;38951.0;1.0;both
2303709;Caucaia - CE;2014;15493.0;10692.0;10692.0;0.0;23388.0;5663.0;12188.0;11986.0;534816.0;both;Caucaia - CE;5582491.0;4684644.0;53048.0;1.13;both
2303709;Caucaia - CE;2015;4508.0;4550.0;4550.0;0.0;22776.0;5658.0;12208.0;11896.0;530895.0;both;Caucaia - CE;5743008.0;4795643.0;51176.0;1.07;both
2303709;Caucaia - CE;2016;4476.0;6912.0;6912.0;0.0;21688.0;5358.0;11489.0;10998.0;458692.0;both;Caucaia - CE;5443796.0;4624712.0;54828.0;1.19;both
2303709;Caucaia - CE;2017;11334.0;6733.0;6733.0;0.0;20613.0;4425.0;10995.0;11993.0;510540.0;both;Caucaia - CE;5862516.0;4941308.0;78588.0;1.59;both
2303709;Caucaia - CE;2018;7576.0;5929.0;5929.0;0.0;20558.0;3591.0;11389.0;12711.0;363921.0;both;Caucaia - CE;5069517.0;4330943.0;56685.0;1.31;both
2303709;Caucaia - CE;2019;8148.0;6421.0;6421.0;0.0;21062.0;3649.0;11715.0;13013.0;386719.0;both;Caucaia - CE;6915884.0;5869821.0;46686.0;0.8;both
2303709;Caucaia - CE;2020;10582.0;6171.0;6171.0;0.0;20416.0;3765.0;11997.0;13310.0;399214.0;both;Caucaia - CE;7171082.0;5918518.0;59616.0;1.01;both
2303709;Caucaia - CE;2021;9519.0;6886.0;6886.0;0.0;19390.0;3576.0;11600.0;12600.0;407736.0;both;Caucaia - CE;10422701.0;8423170.0;64801.0;0.77;both
2303709;Caucaia - CE;2022;9479.0;6915.0;6915.0;0.0;17995.0;3414.0;11250.0;12005.0;415958.0;both;Caucaia - CE;9891544.0;;;;both
2303709;Caucaia - CE;2023;8416.0;6909.0;6909.0;0.0;17865.0;3215.0;10780.0;11950.0;428523.0;both;Caucaia - CE;9873557.0;;;;both
2303709;Caucaia - CE;2024;9548.0;7049.0;7049.0;0.0;16500.0;2720.0;9720.0;10795.0;408396.0;both;;;;;;left_only
2303808;Cedro - CE;2003;7969.0;6442.0;6442.0;0.0;18460.0;2280.0;3690.0;4990.0;64682.0;both;Cedro - CE;47692.0;45174.0;10039.0;22.22;both
2303808;Cedro - CE;2004;5043.0;6338.0;6278.0;0.009466708740927698;18755.0;2300.0;3700.0;4991.0;65976.0;both;Cedro - CE;50460.0;47566.0;8546.0;17.97;both
2303808;Cedro - CE;2005;2232.0;5597.0;5597.0;0.0;18661.0;2277.0;3663.0;4941.0;64656.0;both;Cedro - CE;54519.0;51312.0;6512.0;12.69;both
2303808;Cedro - CE;2006;8961.0;6420.0;6420.0;0.0;18101.0;2302.0;3674.0;4919.0;65101.0;both;Cedro - CE;64685.0;60875.0;10617.0;17.44;both
2303808;Cedro - CE;2007;3666.0;6311.0;6311.0;0.0;17520.0;2186.0;3490.0;4672.0;61845.0;both;Cedro - CE;65914.0;62098.0;7636.0;12.3;both
2303808;Cedro - CE;2008;4060.0;6021.0;6021.0;0.0;17572.0;2164.0;3455.0;4438.0;58753.0;both;Cedro - CE;80659.0;75888.0;9252.0;12.19;both
2303808;Cedro - CE;2009;6378.0;6138.0;6138.0;0.0;18000.0;2142.0;3288.0;4215.0;55815.0;both;Cedro - CE;92416.0;87706.0;10326.0;11.77;both
2303808;Cedro - CE;2010;2170.0;4795.0;4795.0;0.0;26568.0;2121.0;3256.0;4173.0;55258.0;both;Cedro - CE;104132.0;98071.0;9310.0;9.49;both
2303808;Cedro - CE;2011;6309.0;5515.0;5515.0;0.0;29409.0;2108.0;3226.0;4154.0;55212.0;both;Cedro - CE;117748.0;111156.0;15261.0;13.73;both
2303808;Cedro - CE;2012;3043.0;4702.0;4702.0;0.0;29906.0;2065.0;3161.0;4071.0;54109.0;both;Cedro - CE;123380.0;115541.0;13333.0;11.54;both
2303808;Cedro - CE;2013;1269.0;1176.0;1176.0;0.0;27214.0;1898.0;2791.0;3661.0;48698.0;both;Cedro - CE;133563.0;125287.0;11302.0;9.02;both
2303808;Cedro - CE;2014;6548.0;5390.0;5390.0;0.0;30026.0;4417.0;8204.0;5693.0;90000.0;both;Cedro - CE;166772.0;157977.0;22271.0;14.1;both
2303808;Cedro - CE;2015;1387.0;2140.0;2140.0;0.0;29004.0;6000.0;8000.0;4500.0;80000.0;both;Cedro - CE;171302.0;158819.0;14473.0;9.11;both
2303808;Cedro - CE;2016;449.0;1424.0;1424.0;0.0;28488.0;5142.0;9235.0;6598.0;81600.0;both;Cedro - CE;184395.0;171969.0;19177.0;11.15;both
2303808;Cedro - CE;2017;2055.0;1702.0;1702.0;0.0;25000.0;2351.0;3677.0;2950.0;70646.0;both;Cedro - CE;187814.0;176312.0;16521.0;9.37;both
2303808;Cedro - CE;2018;4543.0;2856.0;2856.0;0.0;26000.0;2586.0;3860.0;3000.0;72000.0;both;Cedro - CE;186986.0;178644.0;23565.0;13.19;both
2303808;Cedro - CE;2019;4173.0;2470.0;2470.0;0.0;28000.0;3100.0;4246.0;2700.0;80000.0;both;Cedro - CE;205687.0;195134.0;21588.0;11.06;both
2303808;Cedro - CE;2020;4874.0;2594.0;2594.0;0.0;27936.0;3400.0;4460.0;3000.0;85000.0;both;Cedro - CE;224930.0;212702.0;29737.0;13.98;both
2303808;Cedro - CE;2021;4573.0;2821.0;2821.0;0.0;28936.0;5000.0;5500.0;2500.0;100000.0;both;Cedro - CE;247325.0;232640.0;40875.0;17.57;both
2303808;Cedro - CE;2022;3822.0;3167.0;3167.0;0.0;31829.0;5300.0;5700.0;2600.0;105000.0;both;Cedro - CE;260564.0;;;;both
2303808;Cedro - CE;2023;3533.0;3057.0;3057.0;0.0;33065.0;5150.0;5238.0;2512.0;109363.0;both;Cedro - CE;304070.0;;;;both
2303808;Cedro - CE;2024;2640.0;2903.0;2903.0;0.0;34000.0;4635.0;4966.0;2582.0;106300.0;both;;;;;;left_only
2303907;Chaval - CE;2003;6381.0;3320.0;3320.0;0.0;2200.0;3120.0;1521.0;4650.0;6107.0;both;Chaval - CE;19876.0;19112.0;2397.0;12.54;both
2303907;Chaval - CE;2004;6690.0;3525.0;3525.0;0.0;2266.0;3214.0;1567.0;4790.0;6290.0;both;Chaval - CE;22318.0;21358.0;2600.0;12.17;both
2303907;Chaval - CE;2005;6690.0;3768.0;3768.0;0.0;2334.0;3342.0;1614.0;4934.0;6478.0;both;Chaval - CE;27311.0;26146.0;2719.0;10.4;both
2303907;Chaval - CE;2006;7429.0;4126.0;4126.0;0.0;2372.0;3396.0;1685.0;5000.0;6699.0;both;Chaval - CE;29811.0;28518.0;2916.0;10.22;both
2303907;Chaval - CE;2007;7793.0;4018.0;4018.0;0.0;2490.0;3566.0;1769.0;5290.0;7071.0;both;Chaval - CE;30700.0;29421.0;3065.0;10.42;both
2303907;Chaval - CE;2008;7415.0;3978.0;3978.0;0.0;2614.0;3744.0;1857.0;5511.0;7425.0;both;Chaval - CE;39200.0;37704.0;3849.0;10.21;both
2303907;Chaval - CE;2009;5366.0;4044.0;4044.0;0.0;2710.0;3843.0;1935.0;5748.0;7710.0;both;Chaval - CE;43639.0;42178.0;3822.0;9.06;both
2303907;Chaval - CE;2010;5916.0;3110.0;3110.0;0.0;2818.0;3997.0;2012.0;5978.0;8018.0;both;Chaval - CE;47895.0;46047.0;3016.0;6.55;both
2303907;Chaval - CE;2011;8648.0;3160.0;3160.0;0.0;2888.0;4097.0;2062.0;6128.0;8308.0;both;Chaval - CE;52678.0;50658.0;4071.0;8.04;both
2303907;Chaval - CE;2012;4840.0;3301.0;3301.0;0.0;2801.0;3933.0;2041.0;6019.0;8189.0;both;Chaval - CE;58543.0;56296.0;4048.0;7.19;both
2303907;Chaval - CE;2013;5099.0;3096.0;3096.0;0.0;2006.0;3500.0;2000.0;6361.0;8629.0;both;Chaval - CE;65653.0;62817.0;4834.0;7.69;both
2303907;Chaval - CE;2014;5904.0;3064.0;3064.0;0.0;1987.0;3384.0;1976.0;6524.0;8803.0;both;Chaval - CE;73708.0;70622.0;4956.0;7.02;both
2303907;Chaval - CE;2015;2435.0;2354.0;2354.0;0.0;1992.0;3621.0;1989.0;7003.0;9445.0;both;Chaval - CE;75915.0;72657.0;4521.0;6.22;both
2303907;Chaval - CE;2016;2432.0;2133.0;2133.0;0.0;1851.0;3384.0;1992.0;6617.0;9670.0;both;Chaval - CE;81616.0;78062.0;5043.0;6.46;both
2303907;Chaval - CE;2017;2353.0;2275.0;2275.0;0.0;1650.0;2928.0;974.0;4521.0;6235.0;both;Chaval - CE;92311.0;88459.0;5363.0;6.06;both
2303907;Chaval - CE;2018;2804.0;1368.0;1368.0;0.0;1700.0;2108.0;780.0;4137.0;6546.0;both;Chaval - CE;84012.0;80568.0;4156.0;5.16;both
2303907;Chaval - CE;2019;1144.0;1271.0;1271.0;0.0;1600.0;2220.0;800.0;4150.0;6570.0;both;Chaval - CE;95474.0;91058.0;3959.0;4.35;both
2303907;Chaval - CE;2020;1656.0;1346.0;1346.0;0.0;1720.0;2400.0;870.0;4067.0;6767.0;both;Chaval - CE;101907.0;97693.0;4656.0;4.77;both
2303907;Chaval - CE;2021;1969.0;1366.0;1366.0;0.0;1692.0;2520.0;914.0;4148.0;6430.0;both;Chaval - CE;110318.0;104834.0;5685.0;5.42;both
2303907;Chaval - CE;2022;2732.0;1352.0;1352.0;0.0;1573.0;2270.0;870.0;3749.0;6310.0;both;Chaval - CE;125251.0;;;;both
2303907;Chaval - CE;2023;2549.0;1354.0;1354.0;0.0;1600.0;2045.0;815.0;3561.0;6096.0;both;Chaval - CE;141211.0;;;;both
2303907;Chaval - CE;2024;2391.0;1366.0;1366.0;0.0;1356.0;1887.0;756.0;3654.0;6324.0;both;;;;;;left_only
2303931;Choró - CE;2003;6519.0;5120.0;5120.0;0.0;11800.0;3950.0;9730.0;4320.0;64000.0;both;Choró - CE;23353.0;22933.0;7454.0;32.5;both
2303931;Choró - CE;2004;2335.0;5065.0;5065.0;0.0;12700.0;4260.0;10500.0;4220.0;65500.0;both;Choró - CE;22615.0;22090.0;5493.0;24.87;both
2303931;Choró - CE;2005;2220.0;3029.0;3029.0;0.0;13100.0;4430.0;10900.0;4325.0;67250.0;both;Choró - CE;26001.0;25338.0;6043.0;23.85;both
2303931;Choró - CE;2006;2620.0;3665.0;3665.0;0.0;13360.0;4540.0;11100.0;4230.0;68500.0;both;Choró - CE;28150.0;27360.0;6417.0;23.46;both
2303931;Choró - CE;2007;1273.0;4143.0;3033.0;0.26792179580014486;13750.0;4670.0;11450.0;4315.0;70300.0;both;Choró - CE;30095.0;29123.0;6070.0;20.84;both
2303931;Choró - CE;2008;3986.0;3585.0;3585.0;0.0;14200.0;4820.0;11800.0;4110.0;66550.0;both;Choró - CE;38168.0;37227.0;9221.0;24.77;both
2303931;Choró - CE;2009;1063.0;3732.0;2752.0;0.262593783494105;14650.0;4970.0;12150.0;3900.0;64800.0;both;Choró - CE;43919.0;42857.0;6900.0;16.1;both
2303931;Choró - CE;2010;545.0;2118.0;2118.0;0.0;14900.0;5100.0;15500.0;3845.0;65400.0;both;Choró - CE;44039.0;42933.0;5857.0;13.64;both
2303931;Choró - CE;2011;4484.0;3918.0;3918.0;0.0;15350.0;5508.0;16100.0;3740.0;64460.0;both;Choró - CE;54829.0;53360.0;11441.0;21.44;both
2303931;Choró - CE;2012;125.0;1990.0;1955.0;0.017587939698492483;13880.0;5250.0;14600.0;3410.0;59600.0;both;Choró - CE;52844.0;51119.0;6009.0;11.75;both
2303931;Choró - CE;2013;415.0;922.0;922.0;0.0;10700.0;5140.0;13432.0;3200.0;56024.0;both;Choró - CE;58757.0;56920.0;7952.0;13.97;both
2303931;Choró - CE;2014;484.0;1382.0;1382.0;0.0;10900.0;5390.0;13960.0;3300.0;58260.0;both;Choró - CE;69800.0;67814.0;8435.0;12.44;both
2303931;Choró - CE;2015;304.0;2511.0;2511.0;0.0;10500.0;5300.0;13200.0;3100.0;53000.0;both;Choró - CE;71054.0;68685.0;7511.0;10.93;both
2303931;Choró - CE;2016;119.0;1887.0;1887.0;0.0;8925.0;7765.0;13717.0;3350.0;57850.0;both;Choró - CE;73022.0;70394.0;7601.0;10.8;both
2303931;Choró - CE;2017;3139.0;3413.0;3413.0;0.0;8013.0;6578.0;10670.0;2596.0;43000.0;both;Choró - CE;83643.0;81159.0;12421.0;15.3;both
2303931;Choró - CE;2018;2397.0;3509.0;3509.0;0.0;9230.0;7502.0;12368.0;3100.0;45600.0;both;Choró - CE;82146.0;79672.0;9233.0;11.59;both
2303931;Choró - CE;2019;1618.0;3612.0;3612.0;0.0;9520.0;7950.0;13500.0;3200.0;46250.0;both;Choró - CE;124553.0;118359.0;8947.0;7.56;both
2303931;Choró - CE;2020;2389.0;3447.0;3447.0;0.0;9571.0;8100.0;14200.0;3300.0;48050.0;both;Choró - CE;176741.0;167115.0;13401.0;8.02;both
2303931;Choró - CE;2021;1004.0;3566.0;3566.0;0.0;9025.0;8065.0;15420.0;3150.0;49152.0;both;Choró - CE;178989.0;167029.0;13500.0;8.08;both
2303931;Choró - CE;2022;1591.0;3715.0;3715.0;0.0;9528.0;8412.0;15850.0;3250.0;50125.0;both;Choró - CE;192951.0;;;;both
2303931;Choró - CE;2023;739.0;3764.0;3764.0;0.0;9249.0;9232.0;16930.0;3629.0;55230.0;both;Choró - CE;211479.0;;;;both
2303931;Choró - CE;2024;1020.0;3138.0;3138.0;0.0;10253.0;9354.0;17841.0;3584.0;58410.0;both;;;;;;left_only
2303956;Chorozinho - CE;2003;11605.0;17304.0;17304.0;0.0;5563.0;664.0;1326.0;788.0;130735.0;both;Chorozinho - CE;39225.0;37311.0;5394.0;14.46;both
2303956;Chorozinho - CE;2004;14718.0;18276.0;18276.0;0.0;5585.0;676.0;1363.0;801.0;131018.0;both;Chorozinho - CE;43292.0;41057.0;6310.0;15.37;both
2303956;Chorozinho - CE;2005;12350.0;17531.0;17531.0;0.0;5608.0;691.0;1405.0;815.0;131330.0;both;Chorozinho - CE;47036.0;44593.0;5599.0;12.56;both
2303956;Chorozinho - CE;2006;15085.0;18035.0;18035.0;0.0;5634.0;708.0;1436.0;830.0;131658.0;both;Chorozinho - CE;52801.0;50004.0;6189.0;12.38;both
2303956;Chorozinho - CE;2007;12602.0;18070.0;18070.0;0.0;5664.0;728.0;1508.0;848.0;132039.0;both;Chorozinho - CE;55968.0;52998.0;6361.0;12.0;both
2303956;Chorozinho - CE;2008;13744.0;17959.0;17959.0;0.0;5699.0;758.0;1580.0;870.0;132472.0;both;Chorozinho - CE;64536.0;60511.0;7463.0;12.33;both
2303956;Chorozinho - CE;2009;12529.0;18202.0;18202.0;0.0;5737.0;791.0;1582.0;899.0;132930.0;both;Chorozinho - CE;71661.0;68025.0;7469.0;10.98;both
2303956;Chorozinho - CE;2010;9088.0;17629.0;17629.0;0.0;5778.0;825.0;1585.0;929.0;133416.0;both;Chorozinho - CE;94614.0;88346.0;7449.0;8.43;both
2303956;Chorozinho - CE;2011;14464.0;19166.0;19166.0;0.0;5820.0;861.0;1589.0;959.0;133914.0;both;Chorozinho - CE;102721.0;96737.0;12275.0;12.69;both
2303956;Chorozinho - CE;2012;4418.0;16961.0;16961.0;0.0;5384.0;839.0;1548.0;934.0;130787.0;both;Chorozinho - CE;94109.0;89560.0;7758.0;8.66;both
2303956;Chorozinho - CE;2013;6948.0;17108.0;17108.0;0.0;5585.0;845.0;1559.0;1027.0;143865.0;both;Chorozinho - CE;111909.0;106307.0;9316.0;8.76;both
2303956;Chorozinho - CE;2014;10063.0;18836.0;18836.0;0.0;5786.0;849.0;1592.0;1099.0;155065.0;both;Chorozinho - CE;128139.0;122701.0;14760.0;12.03;both
2303956;Chorozinho - CE;2015;4947.0;18718.0;18718.0;0.0;5326.0;954.0;1640.0;1172.0;164950.0;both;Chorozinho - CE;132403.0;125482.0;11698.0;9.32;both
2303956;Chorozinho - CE;2016;3932.0;18621.0;18621.0;0.0;5250.0;964.0;1670.0;1200.0;166500.0;both;Chorozinho - CE;139148.0;131903.0;13347.0;10.12;both
2303956;Chorozinho - CE;2017;7541.0;17411.0;17411.0;0.0;3255.0;677.0;1930.0;1051.0;246510.0;both;Chorozinho - CE;268126.0;185205.0;20532.0;11.09;both
2303956;Chorozinho - CE;2018;6741.0;15169.0;15169.0;0.0;2850.0;615.0;980.0;650.0;249530.0;both;Chorozinho - CE;357096.0;197761.0;17822.0;9.01;both
2303956;Chorozinho - CE;2019;5301.0;16101.0;16101.0;0.0;2964.0;621.0;1088.0;670.0;301931.0;both;Chorozinho - CE;287660.0;211013.0;14277.0;6.77;both
2303956;Chorozinho - CE;2020;5734.0;16140.0;16140.0;0.0;3083.0;627.0;1208.0;690.0;365337.0;both;Chorozinho - CE;337759.0;195249.0;23167.0;11.87;both
2303956;Chorozinho - CE;2021;4356.0;15490.0;15490.0;0.0;2467.0;600.0;1100.0;825.0;389225.0;both;Chorozinho - CE;260273.0;208605.0;18176.0;8.71;both
2303956;Chorozinho - CE;2022;5767.0;14517.0;14517.0;0.0;2343.0;1000.0;1078.0;742.0;428147.0;both;Chorozinho - CE;255377.0;;;;both
2303956;Chorozinho - CE;2023;3164.0;14648.0;14648.0;0.0;2989.0;900.0;970.0;853.0;458117.0;both;Chorozinho - CE;268766.0;;;;both
2303956;Chorozinho - CE;2024;4979.0;14719.0;14719.0;0.0;2541.0;720.0;776.0;981.0;503929.0;both;;;;;;left_only
2304004;Coreaú - CE;2003;3589.0;5163.0;5163.0;0.0;8838.0;6098.0;8140.0;6661.0;32748.0;both;Coreaú - CE;34269.0;32854.0;5692.0;17.33;both
2304004;Coreaú - CE;2004;2384.0;5500.0;5500.0;0.0;8850.0;6115.0;8380.0;6678.0;33298.0;both;Coreaú - CE;35553.0;33817.0;4945.0;14.62;both
2304004;Coreaú - CE;2005;1969.0;2973.0;2973.0;0.0;8865.0;6210.0;8612.0;6660.0;33056.0;both;Coreaú - CE;48156.0;46058.0;5403.0;11.73;both
2304004;Coreaú - CE;2006;2594.0;2515.0;2515.0;0.0;8865.0;6232.0;8690.0;6705.0;32770.0;both;Coreaú - CE;47440.0;45210.0;5623.0;12.44;both
2304004;Coreaú - CE;2007;3001.0;2411.0;2411.0;0.0;8872.0;6240.0;8731.0;6745.0;32973.0;both;Coreaú - CE;50466.0;48359.0;5910.0;12.22;both
2304004;Coreaú - CE;2008;3309.0;2470.0;2470.0;0.0;8891.0;6315.0;8930.0;6748.0;34135.0;both;Coreaú - CE;64111.0;61439.0;6961.0;11.33;both
2304004;Coreaú - CE;2009;2462.0;2203.0;1860.0;0.15569677712210617;8500.0;6504.0;9375.0;6410.0;34476.0;both;Coreaú - CE;72543.0;69658.0;6412.0;9.21;both
2304004;Coreaú - CE;2010;2565.0;2508.0;2508.0;0.0;8650.0;6630.0;9370.0;6530.0;33310.0;both;Coreaú - CE;80538.0;76839.0;6612.0;8.61;both
2304004;Coreaú - CE;2011;3255.0;2474.0;2474.0;0.0;8797.0;6742.0;9454.0;6626.0;33552.0;both;Coreaú - CE;87186.0;83482.0;8133.0;9.74;both
2304004;Coreaú - CE;2012;2518.0;2232.0;2232.0;0.0;10678.0;6042.0;10522.0;6310.0;33428.0;both;Coreaú - CE;92051.0;88313.0;7845.0;8.88;both
2304004;Coreaú - CE;2013;533.0;2367.0;2367.0;0.0;11501.0;6480.0;11470.0;6646.0;35477.0;both;Coreaú - CE;105188.0;101167.0;10323.0;10.2;both
2304004;Coreaú - CE;2014;699.0;2189.0;2187.0;0.000913659205116546;11431.0;6801.0;12026.0;6513.0;37126.0;both;Coreaú - CE;119973.0;115864.0;11260.0;9.72;both
2304004;Coreaú - CE;2015;484.0;2420.0;2420.0;0.0;11300.0;6850.0;12100.0;6450.0;37869.0;both;Coreaú - CE;127735.0;122706.0;10499.0;8.56;both
2304004;Coreaú - CE;2016;958.0;2826.0;2826.0;0.0;10270.0;6165.0;6645.0;7095.0;35976.0;both;Coreaú - CE;134921.0;129630.0;12498.0;9.64;both
2304004;Coreaú - CE;2017;971.0;2848.0;2848.0;0.0;10508.0;6138.0;6732.0;7685.0;35992.0;both;Coreaú - CE;150373.0;144386.0;12250.0;8.48;both
2304004;Coreaú - CE;2018;1130.0;3102.0;3100.0;0.0006447453255964408;11028.0;6425.0;6989.0;8128.0;40048.0;both;Coreaú - CE;151088.0;145540.0;12662.0;8.7;both
2304004;Coreaú - CE;2019;1793.0;3115.0;3115.0;0.0;11965.0;6039.0;7335.0;6909.0;43250.0;both;Coreaú - CE;175912.0;167131.0;15046.0;9.0;both
2304004;Coreaú - CE;2020;1811.0;2861.0;2861.0;0.0;11100.0;7245.0;8812.0;6400.0;50000.0;both;Coreaú - CE;191954.0;183062.0;20346.0;11.11;both
2304004;Coreaú - CE;2021;2173.0;3163.0;3163.0;0.0;10700.0;7433.0;9100.0;6600.0;53000.0;both;Coreaú - CE;225090.0;212106.0;25966.0;12.24;both
2304004;Coreaú - CE;2022;2044.0;3242.0;3242.0;0.0;10440.0;5723.0;8463.0;8382.0;55650.0;both;Coreaú - CE;236193.0;;;;both
2304004;Coreaú - CE;2023;1783.0;3418.0;3418.0;0.0;10240.0;5618.0;8320.0;8285.0;58050.0;both;Coreaú - CE;265519.0;;;;both
2304004;Coreaú - CE;2024;1226.0;3410.0;3410.0;0.0;10356.0;5104.0;7701.0;7802.0;57318.0;both;;;;;;left_only
2304103;Crateús - CE;2003;51908.0;47448.0;47448.0;0.0;39368.0;9643.0;60708.0;14938.0;113054.0;both;Crateús - CE;193228.0;179720.0;36009.0;20.04;both
2304103;Crateús - CE;2004;29389.0;28312.0;28312.0;0.0;38777.0;9816.0;61922.0;14668.0;111357.0;both;Crateús - CE;209551.0;193510.0;23968.0;12.39;both
2304103;Crateús - CE;2005;17918.0;28054.0;28054.0;0.0;38080.0;10002.0;63470.0;14432.0;109807.0;both;Crateús - CE;233677.0;217594.0;22710.0;10.44;both
2304103;Crateús - CE;2006;44190.0;28003.0;28003.0;0.0;38689.0;10202.0;65374.0;14647.0;111406.0;both;Crateús - CE;281748.0;262506.0;33551.0;12.78;both
2304103;Crateús - CE;2007;8657.0;27554.0;27554.0;0.0;39656.0;10324.0;66419.0;14836.0;114426.0;both;Crateús - CE;279728.0;260190.0;19977.0;7.68;both
2304103;Crateús - CE;2008;23477.0;27823.0;22223.0;0.2012723286489595;40450.0;10400.0;66800.0;14988.0;115000.0;both;Crateús - CE;309116.0;286673.0;29701.0;10.36;both
2304103;Crateús - CE;2009;14980.0;28093.0;28093.0;0.0;41259.0;10556.0;67802.0;15287.0;117299.0;both;Crateús - CE;337990.0;314331.0;23790.0;7.57;both
2304103;Crateús - CE;2010;1202.0;18262.0;18262.0;0.0;40433.0;10344.0;66445.0;15057.0;115876.0;both;Crateús - CE;379567.0;350512.0;15731.0;4.49;both
2304103;Crateús - CE;2011;46860.0;34876.0;34876.0;0.0;41645.0;10602.0;68106.0;15357.0;117845.0;both;Crateús - CE;456132.0;427119.0;63102.0;14.77;both
2304103;Crateús - CE;2012;1776.0;21344.0;9152.0;0.5712143928035982;48564.0;10440.0;67084.0;15195.0;116620.0;both;Crateús - CE;441345.0;408137.0;23246.0;5.7;both
