nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,tipo_rebanho_codigo,tipo_rebanho_nome,valor,valor_is_inibido
N6,Município,2300754,Amontada - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10680.0,0
N6,Município,2300754,Amontada - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10705.0,0
N6,Município,2300754,Amontada - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13750.0,0
N6,Município,2300754,Amontada - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13705.0,0
N6,Município,2300754,Amontada - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12249.0,0
N6,Município,2300754,Amontada - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11637.0,0
N6,Município,2300754,Amontada - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11786.0,0
N6,Município,2300754,Amontada - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11712.0,0
N6,Município,2300754,Amontada - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11126.0,0
N6,Município,2300754,Amontada - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11070.0,0
N6,Município,2300754,Amontada - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10795.0,0
N6,Município,2300754,Amontada - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10579.0,0
N6,Município,2300754,Amontada - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9944.0,0
N6,Município,2300754,Amontada - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9994.0,0
N6,Município,2300754,Amontada - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10044.0,0
N6,Município,2300804,Antonina do Norte - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3541.0,0
N6,Município,2300804,Antonina do Norte - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3513.0,0
N6,Município,2300804,Antonina do Norte - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3607.0,0
N6,Município,2300804,Antonina do Norte - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3659.0,0
N6,Município,2300804,Antonina do Norte - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3637.0,0
N6,Município,2300804,Antonina do Norte - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3649.0,0
N6,Município,2300804,Antonina do Norte - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3667.0,0
N6,Município,2300804,Antonina do Norte - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3592.0,0
N6,Município,2300804,Antonina do Norte - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3647.0,0
N6,Município,2300804,Antonina do Norte - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4778.0,0
N6,Município,2300804,Antonina do Norte - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4252.0,0
N6,Município,2300804,Antonina do Norte - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4281.0,0
N6,Município,2300804,Antonina do Norte - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3919.0,0
N6,Município,2300804,Antonina do Norte - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3558.0,0
N6,Município,2300804,Antonina do Norte - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3459.0,0
N6,Município,2300804,Antonina do Norte - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3558.0,0
N6,Município,2300804,Antonina do Norte - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3730.0,0
N6,Município,2300804,Antonina do Norte - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3900.0,0
N6,Município,2300804,Antonina do Norte - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3683.0,0
N6,Município,2300804,Antonina do Norte - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3983.0,0
N6,Município,2300804,Antonina do Norte - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4489.0,0
N6,Município,2300804,Antonina do Norte - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4727.0,0
N6,Município,2300903,Apuiarés - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7357.0,0
N6,Município,2300903,Apuiarés - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7322.0,0
N6,Município,2300903,Apuiarés - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7395.0,0
N6,Município,2300903,Apuiarés - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7425.0,0
N6,Município,2300903,Apuiarés - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7499.0,0
N6,Município,2300903,Apuiarés - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7548.0,0
N6,Município,2300903,Apuiarés - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7623.0,0
N6,Município,2300903,Apuiarés - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6707.0,0
N6,Município,2300903,Apuiarés - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6774.0,0
N6,Município,2300903,Apuiarés - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6706.0,0
N6,Município,2300903,Apuiarés - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5560.0,0
N6,Município,2300903,Apuiarés - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5549.0,0
N6,Município,2300903,Apuiarés - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5350.0,0
N6,Município,2300903,Apuiarés - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4350.0,0
N6,Município,2300903,Apuiarés - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4872.0,0
N6,Município,2300903,Apuiarés - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4726.0,0
N6,Município,2300903,Apuiarés - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4840.0,0
N6,Município,2300903,Apuiarés - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4923.0,0
N6,Município,2300903,Apuiarés - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4870.0,0
N6,Município,2300903,Apuiarés - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4901.0,0
N6,Município,2300903,Apuiarés - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4912.0,0
N6,Município,2300903,Apuiarés - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4945.0,0
N6,Município,2301000,Aquiraz - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12513.0,0
N6,Município,2301000,Aquiraz - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12550.0,0
N6,Município,2301000,Aquiraz - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12610.0,0
N6,Município,2301000,Aquiraz - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10580.0,0
N6,Município,2301000,Aquiraz - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10650.0,0
N6,Município,2301000,Aquiraz - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10665.0,0
N6,Município,2301000,Aquiraz - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10451.0,0
N6,Município,2301000,Aquiraz - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10615.0,0
N6,Município,2301000,Aquiraz - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10930.0,0
N6,Município,2301000,Aquiraz - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9290.0,0
N6,Município,2301000,Aquiraz - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11397.0,0
N6,Município,2301000,Aquiraz - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12991.0,0
N6,Município,2301000,Aquiraz - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12520.0,0
N6,Município,2301000,Aquiraz - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12165.0,0
N6,Município,2301000,Aquiraz - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10399.0,0
N6,Município,2301000,Aquiraz - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12050.0,0
N6,Município,2301000,Aquiraz - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,12278.0,0
N6,Município,2301000,Aquiraz - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10146.0,0
N6,Município,2301000,Aquiraz - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9850.0,0
N6,Município,2301000,Aquiraz - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8865.0,0
N6,Município,2301000,Aquiraz - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8790.0,0
N6,Município,2301000,Aquiraz - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8983.0,0
N6,Município,2301109,Aracati - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6412.0,0
N6,Município,2301109,Aracati - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6579.0,0
N6,Município,2301109,Aracati - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6879.0,0
N6,Município,2301109,Aracati - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7078.0,0
N6,Município,2301109,Aracati - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7290.0,0
N6,Município,2301109,Aracati - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7509.0,0
N6,Município,2301109,Aracati - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7705.0,0
N6,Município,2301109,Aracati - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7928.0,0
N6,Município,2301109,Aracati - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8174.0,0
N6,Município,2301109,Aracati - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8403.0,0
N6,Município,2301109,Aracati - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8151.0,0
N6,Município,2301109,Aracati - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7056.0,0
N6,Município,2301109,Aracati - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6982.0,0
N6,Município,2301109,Aracati - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6832.0,0
N6,Município,2301109,Aracati - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6048.0,0
N6,Município,2301109,Aracati - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6342.0,0
N6,Município,2301109,Aracati - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6897.0,0
N6,Município,2301109,Aracati - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6947.0,0
N6,Município,2301109,Aracati - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7155.0,0
N6,Município,2301109,Aracati - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7355.0,0
N6,Município,2301109,Aracati - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6472.0,0
N6,Município,2301109,Aracati - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6787.0,0
N6,Município,2301208,Aracoiaba - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10408.0,0
N6,Município,2301208,Aracoiaba - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10472.0,0
N6,Município,2301208,Aracoiaba - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10589.0,0
N6,Município,2301208,Aracoiaba - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10709.0,0
N6,Município,2301208,Aracoiaba - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10834.0,0
N6,Município,2301208,Aracoiaba - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10961.0,0
N6,Município,2301208,Aracoiaba - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11092.0,0
N6,Município,2301208,Aracoiaba - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11229.0,0
N6,Município,2301208,Aracoiaba - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11370.0,0
N6,Município,2301208,Aracoiaba - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11583.0,0
N6,Município,2301208,Aracoiaba - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10808.0,0
N6,Município,2301208,Aracoiaba - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10890.0,0
N6,Município,2301208,Aracoiaba - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9090.0,0
N6,Município,2301208,Aracoiaba - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8945.0,0
N6,Município,2301208,Aracoiaba - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,11185.0,0
N6,Município,2301208,Aracoiaba - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9855.0,0
N6,Município,2301208,Aracoiaba - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10052.0,0
N6,Município,2301208,Aracoiaba - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10253.0,0
N6,Município,2301208,Aracoiaba - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10852.0,0
N6,Município,2301208,Aracoiaba - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9300.0,0
N6,Município,2301208,Aracoiaba - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10700.0,0
N6,Município,2301208,Aracoiaba - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10807.0,0
N6,Município,2301257,Ararendá - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5504.0,0
N6,Município,2301257,Ararendá - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5421.0,0
N6,Município,2301257,Ararendá - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5353.0,0
N6,Município,2301257,Ararendá - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5406.0,0
N6,Município,2301257,Ararendá - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5487.0,0
N6,Município,2301257,Ararendá - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5425.0,0
N6,Município,2301257,Ararendá - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5370.0,0
N6,Município,2301257,Ararendá - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5235.0,0
N6,Município,2301257,Ararendá - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5390.0,0
N6,Município,2301257,Ararendá - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7282.0,0
N6,Município,2301257,Ararendá - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6818.0,0
N6,Município,2301257,Ararendá - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6615.0,0
N6,Município,2301257,Ararendá - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6383.0,0
N6,Município,2301257,Ararendá - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6191.0,0
N6,Município,2301257,Ararendá - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5943.0,0
N6,Município,2301257,Ararendá - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6121.0,0
N6,Município,2301257,Ararendá - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6212.0,0
N6,Município,2301257,Ararendá - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6340.0,0
N6,Município,2301257,Ararendá - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,6080.0,0
N6,Município,2301257,Ararendá - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5500.0,0
N6,Município,2301257,Ararendá - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,5060.0,0
N6,Município,2301257,Ararendá - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,4756.0,0
N6,Município,2301307,Araripe - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10005.0,0
N6,Município,2301307,Araripe - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10051.0,0
N6,Município,2301307,Araripe - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10197.0,0
N6,Município,2301307,Araripe - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10413.0,0
N6,Município,2301307,Araripe - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10501.0,0
N6,Município,2301307,Araripe - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10612.0,0
N6,Município,2301307,Araripe - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10689.0,0
N6,Município,2301307,Araripe - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10634.0,0
N6,Município,2301307,Araripe - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10871.0,0
N6,Município,2301307,Araripe - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,19549.0,0
N6,Município,2301307,Araripe - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,18425.0,0
N6,Município,2301307,Araripe - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,17120.0,0
N6,Município,2301307,Araripe - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,16404.0,0
N6,Município,2301307,Araripe - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,14764.0,0
N6,Município,2301307,Araripe - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,14825.0,0
N6,Município,2301307,Araripe - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13600.0,0
N6,Município,2301307,Araripe - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,14500.0,0
N6,Município,2301307,Araripe - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,16530.0,0
N6,Município,2301307,Araripe - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,15000.0,0
N6,Município,2301307,Araripe - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,15200.0,0
N6,Município,2301307,Araripe - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,17500.0,0
N6,Município,2301307,Araripe - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,17000.0,0
N6,Município,2301406,Aratuba - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2985.0,0
N6,Município,2301406,Aratuba - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3013.0,0
N6,Município,2301406,Aratuba - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3043.0,0
N6,Município,2301406,Aratuba - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3076.0,0
N6,Município,2301406,Aratuba - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3112.0,0
N6,Município,2301406,Aratuba - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3152.0,0
N6,Município,2301406,Aratuba - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3195.0,0
N6,Município,2301406,Aratuba - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3243.0,0
N6,Município,2301406,Aratuba - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,3295.0,0
N6,Município,2301406,Aratuba - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2835.0,0
N6,Município,2301406,Aratuba - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2700.0,0
N6,Município,2301406,Aratuba - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2719.0,0
N6,Município,2301406,Aratuba - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2700.0,0
N6,Município,2301406,Aratuba - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,2589.0,0
N6,Município,2301406,Aratuba - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1252.0,0
N6,Município,2301406,Aratuba - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1185.0,0
N6,Município,2301406,Aratuba - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1209.0,0
N6,Município,2301406,Aratuba - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1233.0,0
N6,Município,2301406,Aratuba - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1245.0,0
N6,Município,2301406,Aratuba - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1350.0,0
N6,Município,2301406,Aratuba - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1600.0,0
N6,Município,2301406,Aratuba - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,1616.0,0
N6,Município,2301505,Arneiroz - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10493.0,0
N6,Município,2301505,Arneiroz - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10230.0,0
N6,Município,2301505,Arneiroz - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10025.0,0
N6,Município,2301505,Arneiroz - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10145.0,0
N6,Município,2301505,Arneiroz - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10246.0,0
N6,Município,2301505,Arneiroz - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10102.0,0
N6,Município,2301505,Arneiroz - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9950.0,0
N6,Município,2301505,Arneiroz - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9671.0,0
N6,Município,2301505,Arneiroz - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9470.0,0
N6,Município,2301505,Arneiroz - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9185.0,0
N6,Município,2301505,Arneiroz - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,8450.0,0
N6,Município,2301505,Arneiroz - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7858.0,0
N6,Município,2301505,Arneiroz - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7835.0,0
N6,Município,2301505,Arneiroz - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7796.0,0
N6,Município,2301505,Arneiroz - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,7750.0,0
N6,Município,2301505,Arneiroz - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9930.0,0
N6,Município,2301505,Arneiroz - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10228.0,0
N6,Município,2301505,Arneiroz - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10545.0,0
N6,Município,2301505,Arneiroz - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9600.0,0
N6,Município,2301505,Arneiroz - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,9795.0,0
N6,Município,2301505,Arneiroz - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10670.0,0
N6,Município,2301505,Arneiroz - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,10480.0,0
N6,Município,2301604,Assaré - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13815.0,0
N6,Município,2301604,Assaré - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13781.0,0
N6,Município,2301604,Assaré - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2670,Bovino,13765.0,0
