nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,valor,valor_is_inibido
N6,Município,2300804,Antonina do Norte - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,33422.0,0
N6,Município,2300804,Antonina do Norte - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,36463.0,0
N6,Município,2300804,Antonina do Norte - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,41968.0,0
N6,Município,2300804,Antonina do Norte - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,48522.0,0
N6,Município,2300804,Antonina do Norte - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,47877.0,0
N6,Município,2300804,Antonina do Norte - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,51626.0,0
N6,Município,2300804,Antonina do Norte - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,57873.0,0
N6,Município,2300804,Antonina do Norte - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,54721.0,0
N6,Município,2300804,Antonina do Norte - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,64406.0,0
N6,Município,2300804,Antonina do Norte - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,68907.0,0
N6,Município,2300804,Antonina do Norte - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,78953.0,0
N6,Município,2300804,Antonina do Norte - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,89238.0,0
N6,Município,2300804,Antonina do Norte - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,101191.0,0
N6,Município,2300903,Apuiarés - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,19824.0,0
N6,Município,2300903,Apuiarés - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,21485.0,0
N6,Município,2300903,Apuiarés - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,26531.0,0
N6,Município,2300903,Apuiarés - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,30582.0,0
N6,Município,2300903,Apuiarés - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,31683.0,0
N6,Município,2300903,Apuiarés - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,38962.0,0
N6,Município,2300903,Apuiarés - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,42272.0,0
N6,Município,2300903,Apuiarés - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,49057.0,0
N6,Município,2300903,Apuiarés - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,55136.0,0
N6,Município,2300903,Apuiarés - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,56220.0,0
N6,Município,2300903,Apuiarés - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,66228.0,0
N6,Município,2300903,Apuiarés - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,79514.0,0
N6,Município,2300903,Apuiarés - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,86910.0,0
N6,Município,2300903,Apuiarés - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,92827.0,0
N6,Município,2300903,Apuiarés - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,114655.0,0
N6,Município,2300903,Apuiarés - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,104223.0,0
N6,Município,2300903,Apuiarés - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,113872.0,0
N6,Município,2300903,Apuiarés - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,112397.0,0
N6,Município,2300903,Apuiarés - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,120978.0,0
N6,Município,2300903,Apuiarés - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,134458.0,0
N6,Município,2300903,Apuiarés - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,166864.0,0
N6,Município,2301000,Aquiraz - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,272761.0,0
N6,Município,2301000,Aquiraz - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,322330.0,0
N6,Município,2301000,Aquiraz - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,344180.0,0
N6,Município,2301000,Aquiraz - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,371462.0,0
N6,Município,2301000,Aquiraz - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,408212.0,0
N6,Município,2301000,Aquiraz - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,528899.0,0
N6,Município,2301000,Aquiraz - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,615087.0,0
N6,Município,2301000,Aquiraz - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,768348.0,0
N6,Município,2301000,Aquiraz - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,877881.0,0
N6,Município,2301000,Aquiraz - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,1087571.0,0
N6,Município,2301000,Aquiraz - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,1548885.0,0
N6,Município,2301000,Aquiraz - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,1651351.0,0
N6,Município,2301000,Aquiraz - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,1828068.0,0
N6,Município,2301000,Aquiraz - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,2157485.0,0
N6,Município,2301000,Aquiraz - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,2205947.0,0
N6,Município,2301000,Aquiraz - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,1932049.0,0
N6,Município,2301000,Aquiraz - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,2632144.0,0
N6,Município,2301000,Aquiraz - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,3375728.0,0
N6,Município,2301000,Aquiraz - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,3854401.0,0
N6,Município,2301000,Aquiraz - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,4429050.0,0
N6,Município,2301000,Aquiraz - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,4851008.0,0
N6,Município,2301109,Aracati - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,257054.0,0
N6,Município,2301109,Aracati - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,314128.0,0
N6,Município,2301109,Aracati - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,328460.0,0
N6,Município,2301109,Aracati - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,356955.0,0
N6,Município,2301109,Aracati - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,366286.0,0
N6,Município,2301109,Aracati - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,433185.0,0
N6,Município,2301109,Aracati - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,472207.0,0
N6,Município,2301109,Aracati - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,577081.0,0
N6,Município,2301109,Aracati - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,709558.0,0
N6,Município,2301109,Aracati - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,871921.0,0
N6,Município,2301109,Aracati - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,990305.0,0
N6,Município,2301109,Aracati - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,1084381.0,0
N6,Município,2301109,Aracati - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,1162571.0,0
N6,Município,2301109,Aracati - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,1217460.0,0
N6,Município,2301109,Aracati - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,1275711.0,0
N6,Município,2301109,Aracati - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,1137552.0,0
N6,Município,2301109,Aracati - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,1406372.0,0
N6,Município,2301109,Aracati - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,1479940.0,0
N6,Município,2301109,Aracati - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,1706227.0,0
N6,Município,2301109,Aracati - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,1791174.0,0
N6,Município,2301109,Aracati - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,1966473.0,0
N6,Município,2301208,Aracoiaba - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,47535.0,0
N6,Município,2301208,Aracoiaba - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,50677.0,0
N6,Município,2301208,Aracoiaba - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,56749.0,0
N6,Município,2301208,Aracoiaba - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,64130.0,0
N6,Município,2301208,Aracoiaba - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,67604.0,0
N6,Município,2301208,Aracoiaba - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,84135.0,0
N6,Município,2301208,Aracoiaba - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,93793.0,0
N6,Município,2301208,Aracoiaba - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,98749.0,0
N6,Município,2301208,Aracoiaba - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,118202.0,0
N6,Município,2301208,Aracoiaba - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,119216.0,0
N6,Município,2301208,Aracoiaba - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,138521.0,0
N6,Município,2301208,Aracoiaba - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,161504.0,0
N6,Município,2301208,Aracoiaba - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,175639.0,0
N6,Município,2301208,Aracoiaba - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,190898.0,0
N6,Município,2301208,Aracoiaba - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,205049.0,0
N6,Município,2301208,Aracoiaba - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,200079.0,0
N6,Município,2301208,Aracoiaba - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,229871.0,0
N6,Município,2301208,Aracoiaba - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,262020.0,0
N6,Município,2301208,Aracoiaba - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,266422.0,0
N6,Município,2301208,Aracoiaba - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,285457.0,0
N6,Município,2301208,Aracoiaba - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,336284.0,0
N6,Município,2301257,Ararendá - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,18525.0,0
N6,Município,2301257,Ararendá - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,19619.0,0
N6,Município,2301257,Ararendá - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,21276.0,0
N6,Município,2301257,Ararendá - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,25096.0,0
N6,Município,2301257,Ararendá - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,26012.0,0
N6,Município,2301257,Ararendá - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,33394.0,0
N6,Município,2301257,Ararendá - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,33554.0,0
N6,Município,2301257,Ararendá - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,35048.0,0
N6,Município,2301257,Ararendá - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,44552.0,0
N6,Município,2301257,Ararendá - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,43566.0,0
N6,Município,2301257,Ararendá - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,47808.0,0
N6,Município,2301257,Ararendá - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,57693.0,0
N6,Município,2301257,Ararendá - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,60571.0,0
N6,Município,2301257,Ararendá - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,64808.0,0
N6,Município,2301257,Ararendá - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,78721.0,0
N6,Município,2301257,Ararendá - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,80503.0,0
N6,Município,2301257,Ararendá - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,84732.0,0
N6,Município,2301257,Ararendá - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,88851.0,0
N6,Município,2301257,Ararendá - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,106784.0,0
N6,Município,2301257,Ararendá - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,117634.0,0
N6,Município,2301257,Ararendá - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,143424.0,0
N6,Município,2301307,Araripe - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,39224.0,0
N6,Município,2301307,Araripe - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,39441.0,0
N6,Município,2301307,Araripe - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,46583.0,0
N6,Município,2301307,Araripe - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,54970.0,0
N6,Município,2301307,Araripe - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,59195.0,0
N6,Município,2301307,Araripe - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,73651.0,0
N6,Município,2301307,Araripe - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,82196.0,0
N6,Município,2301307,Araripe - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,85919.0,0
N6,Município,2301307,Araripe - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,99439.0,0
N6,Município,2301307,Araripe - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,100588.0,0
N6,Município,2301307,Araripe - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,121403.0,0
N6,Município,2301307,Araripe - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,155186.0,0
N6,Município,2301307,Araripe - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,150348.0,0
N6,Município,2301307,Araripe - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,148355.0,0
N6,Município,2301307,Araripe - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,161910.0,0
N6,Município,2301307,Araripe - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,149593.0,0
N6,Município,2301307,Araripe - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,170052.0,0
N6,Município,2301307,Araripe - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,190607.0,0
N6,Município,2301307,Araripe - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,207982.0,0
N6,Município,2301307,Araripe - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,219194.0,0
N6,Município,2301307,Araripe - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,259168.0,0
N6,Município,2301406,Aratuba - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,37429.0,0
N6,Município,2301406,Aratuba - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,40735.0,0
N6,Município,2301406,Aratuba - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,39869.0,0
N6,Município,2301406,Aratuba - CE,2006,2006,37,Produto Interno Bruto a preços correntes,Mil Reais,51170.0,0
N6,Município,2301406,Aratuba - CE,2007,2007,37,Produto Interno Bruto a preços correntes,Mil Reais,47805.0,0
N6,Município,2301406,Aratuba - CE,2008,2008,37,Produto Interno Bruto a preços correntes,Mil Reais,59396.0,0
N6,Município,2301406,Aratuba - CE,2009,2009,37,Produto Interno Bruto a preços correntes,Mil Reais,57495.0,0
N6,Município,2301406,Aratuba - CE,2010,2010,37,Produto Interno Bruto a preços correntes,Mil Reais,68739.0,0
N6,Município,2301406,Aratuba - CE,2011,2011,37,Produto Interno Bruto a preços correntes,Mil Reais,70954.0,0
N6,Município,2301406,Aratuba - CE,2012,2012,37,Produto Interno Bruto a preços correntes,Mil Reais,70845.0,0
N6,Município,2301406,Aratuba - CE,2013,2013,37,Produto Interno Bruto a preços correntes,Mil Reais,65219.0,0
N6,Município,2301406,Aratuba - CE,2014,2014,37,Produto Interno Bruto a preços correntes,Mil Reais,82423.0,0
N6,Município,2301406,Aratuba - CE,2015,2015,37,Produto Interno Bruto a preços correntes,Mil Reais,83743.0,0
N6,Município,2301406,Aratuba - CE,2016,2016,37,Produto Interno Bruto a preços correntes,Mil Reais,93365.0,0
N6,Município,2301406,Aratuba - CE,2017,2017,37,Produto Interno Bruto a preços correntes,Mil Reais,148415.0,0
N6,Município,2301406,Aratuba - CE,2018,2018,37,Produto Interno Bruto a preços correntes,Mil Reais,131893.0,0
N6,Município,2301406,Aratuba - CE,2019,2019,37,Produto Interno Bruto a preços correntes,Mil Reais,125472.0,0
N6,Município,2301406,Aratuba - CE,2020,2020,37,Produto Interno Bruto a preços correntes,Mil Reais,157991.0,0
N6,Município,2301406,Aratuba - CE,2021,2021,37,Produto Interno Bruto a preços correntes,Mil Reais,151645.0,0
N6,Município,2301406,Aratuba - CE,2022,2022,37,Produto Interno Bruto a preços correntes,Mil Reais,159277.0,0
N6,Município,2301406,Aratuba - CE,2023,2023,37,Produto Interno Bruto a preços correntes,Mil Reais,191055.0,0
N6,Município,2301505,Arneiroz - CE,2003,2003,37,Produto Interno Bruto a preços correntes,Mil Reais,14498.0,0
N6,Município,2301505,Arneiroz - CE,2004,2004,37,Produto Interno Bruto a preços correntes,Mil Reais,14949.0,0
N6,Município,2301505,Arneiroz - CE,2005,2005,37,Produto Interno Bruto a preços correntes,Mil Reais,17458.0,0
