nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,produto_codigo,produto_nome,valor,valor_is_inibido
N6,Município,2300804,Antonina do Norte - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),817.0,0
N6,Município,2300804,Antonina do Norte - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),957.0,0
N6,Município,2300804,Antonina do Norte - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),770.0,0
N6,Município,2300804,Antonina do Norte - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),299.0,0
N6,Município,2300804,Antonina do Norte - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2300804,Antonina do Norte - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),400.0,0
N6,Município,2300804,Antonina do Norte - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2300804,Antonina do Norte - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),990.0,0
N6,Município,2300804,Antonina do Norte - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),600.0,0
N6,Município,2300804,Antonina do Norte - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),630.0,0
N6,Município,2300804,Antonina do Norte - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),700.0,0
N6,Município,2300804,Antonina do Norte - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2300804,Antonina do Norte - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),835.0,0
N6,Município,2300804,Antonina do Norte - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),810.0,0
N6,Município,2300804,Antonina do Norte - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),780.0,0
N6,Município,2300903,Apuiarés - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),1139.0,0
N6,Município,2300903,Apuiarés - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),570.0,0
N6,Município,2300903,Apuiarés - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),706.0,0
N6,Município,2300903,Apuiarés - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),570.0,0
N6,Município,2300903,Apuiarés - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),730.0,0
N6,Município,2300903,Apuiarés - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),708.0,0
N6,Município,2300903,Apuiarés - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),822.0,0
N6,Município,2300903,Apuiarés - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),856.0,0
N6,Município,2300903,Apuiarés - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),835.0,0
N6,Município,2300903,Apuiarés - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),525.0,0
N6,Município,2300903,Apuiarés - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),427.0,0
N6,Município,2300903,Apuiarés - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),865.0,0
N6,Município,2300903,Apuiarés - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2300903,Apuiarés - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),1000.0,0
N6,Município,2300903,Apuiarés - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),1650.0,0
N6,Município,2300903,Apuiarés - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),2090.0,0
N6,Município,2300903,Apuiarés - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),2300.0,0
N6,Município,2300903,Apuiarés - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),2250.0,0
N6,Município,2300903,Apuiarés - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),2580.0,0
N6,Município,2300903,Apuiarés - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),2898.0,0
N6,Município,2300903,Apuiarés - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),3500.0,0
N6,Município,2300903,Apuiarés - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),3200.0,0
N6,Município,2301000,Aquiraz - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),850.0,0
N6,Município,2301000,Aquiraz - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),518.0,0
N6,Município,2301000,Aquiraz - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),580.0,0
N6,Município,2301000,Aquiraz - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),550.0,0
N6,Município,2301000,Aquiraz - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),500.0,0
N6,Município,2301000,Aquiraz - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),510.0,0
N6,Município,2301000,Aquiraz - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),530.0,0
N6,Município,2301000,Aquiraz - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),104.0,0
N6,Município,2301000,Aquiraz - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),179.0,0
N6,Município,2301000,Aquiraz - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),96.0,0
N6,Município,2301000,Aquiraz - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),45.0,0
N6,Município,2301000,Aquiraz - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),161.0,0
N6,Município,2301000,Aquiraz - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),128.0,0
N6,Município,2301000,Aquiraz - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),70.0,0
N6,Município,2301000,Aquiraz - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),110.0,0
N6,Município,2301000,Aquiraz - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),120.0,0
N6,Município,2301000,Aquiraz - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),185.0,0
N6,Município,2301000,Aquiraz - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),180.0,0
N6,Município,2301000,Aquiraz - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),240.0,0
N6,Município,2301000,Aquiraz - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),300.0,0
N6,Município,2301000,Aquiraz - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),295.0,0
N6,Município,2301000,Aquiraz - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),280.0,0
N6,Município,2301109,Aracati - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),1420.0,0
N6,Município,2301109,Aracati - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),1520.0,0
N6,Município,2301109,Aracati - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),1670.0,0
N6,Município,2301109,Aracati - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),2000.0,0
N6,Município,2301109,Aracati - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),1670.0,0
N6,Município,2301109,Aracati - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),1900.0,0
N6,Município,2301109,Aracati - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),1995.0,0
N6,Município,2301109,Aracati - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),525.0,0
N6,Município,2301109,Aracati - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),2050.0,0
N6,Município,2301109,Aracati - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),1276.0,0
N6,Município,2301109,Aracati - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),507.0,0
N6,Município,2301109,Aracati - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),860.0,0
N6,Município,2301109,Aracati - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),796.0,0
N6,Município,2301109,Aracati - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),566.0,0
N6,Município,2301109,Aracati - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),800.0,0
N6,Município,2301109,Aracati - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),1040.0,0
N6,Município,2301109,Aracati - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),1080.0,0
N6,Município,2301109,Aracati - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2301109,Aracati - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),920.0,0
N6,Município,2301109,Aracati - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),1080.0,0
N6,Município,2301109,Aracati - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),1120.0,0
N6,Município,2301109,Aracati - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),1230.0,0
N6,Município,2301208,Aracoiaba - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),3272.0,0
N6,Município,2301208,Aracoiaba - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),2317.0,0
N6,Município,2301208,Aracoiaba - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),2317.0,0
N6,Município,2301208,Aracoiaba - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),2320.0,0
N6,Município,2301208,Aracoiaba - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),2689.0,0
N6,Município,2301208,Aracoiaba - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),3083.0,0
N6,Município,2301208,Aracoiaba - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),2779.0,0
N6,Município,2301208,Aracoiaba - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),2314.0,0
N6,Município,2301208,Aracoiaba - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),3008.0,0
N6,Município,2301208,Aracoiaba - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),1184.0,0
N6,Município,2301208,Aracoiaba - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),907.0,0
N6,Município,2301208,Aracoiaba - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),3026.0,0
N6,Município,2301208,Aracoiaba - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),1566.0,0
N6,Município,2301208,Aracoiaba - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),1770.0,0
N6,Município,2301208,Aracoiaba - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),3298.0,0
N6,Município,2301208,Aracoiaba - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),3542.0,0
N6,Município,2301208,Aracoiaba - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),3534.0,0
N6,Município,2301208,Aracoiaba - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),3700.0,0
N6,Município,2301208,Aracoiaba - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),3551.0,0
N6,Município,2301208,Aracoiaba - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),3136.0,0
N6,Município,2301208,Aracoiaba - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),3460.0,0
N6,Município,2301208,Aracoiaba - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),3000.0,0
N6,Município,2301257,Ararendá - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),3145.0,0
N6,Município,2301257,Ararendá - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),3117.0,0
N6,Município,2301257,Ararendá - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),2424.0,0
N6,Município,2301257,Ararendá - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),2550.0,0
N6,Município,2301257,Ararendá - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),2510.0,0
N6,Município,2301257,Ararendá - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),2310.0,0
N6,Município,2301257,Ararendá - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),2330.0,0
N6,Município,2301257,Ararendá - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),1242.0,0
N6,Município,2301257,Ararendá - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),2579.0,0
N6,Município,2301257,Ararendá - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),2150.0,0
N6,Município,2301257,Ararendá - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),1200.0,0
N6,Município,2301257,Ararendá - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),1190.0,0
N6,Município,2301257,Ararendá - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),1600.0,0
N6,Município,2301257,Ararendá - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),1640.0,0
N6,Município,2301257,Ararendá - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),1750.0,0
N6,Município,2301257,Ararendá - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),2000.0,0
N6,Município,2301257,Ararendá - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),1800.0,0
N6,Município,2301257,Ararendá - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),1850.0,0
N6,Município,2301257,Ararendá - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),1900.0,0
N6,Município,2301257,Ararendá - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),1950.0,0
N6,Município,2301257,Ararendá - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),2000.0,0
N6,Município,2301257,Ararendá - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),1950.0,0
N6,Município,2301307,Araripe - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),4630.0,0
N6,Município,2301307,Araripe - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),3930.0,0
N6,Município,2301307,Araripe - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),4595.0,0
N6,Município,2301307,Araripe - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),4985.0,0
N6,Município,2301307,Araripe - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),4126.0,0
N6,Município,2301307,Araripe - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),5250.0,0
N6,Município,2301307,Araripe - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),6350.0,0
N6,Município,2301307,Araripe - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),5243.0,0
N6,Município,2301307,Araripe - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),4633.0,0
N6,Município,2301307,Araripe - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),2483.0,0
N6,Município,2301307,Araripe - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),2008.0,0
N6,Município,2301307,Araripe - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),2900.0,0
N6,Município,2301307,Araripe - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),2800.0,0
N6,Município,2301307,Araripe - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),3400.0,0
N6,Município,2301307,Araripe - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),3000.0,0
N6,Município,2301307,Araripe - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),3300.0,0
N6,Município,2301307,Araripe - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),3000.0,0
N6,Município,2301307,Araripe - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),3200.0,0
N6,Município,2301307,Araripe - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),3600.0,0
N6,Município,2301307,Araripe - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),4000.0,0
N6,Município,2301307,Araripe - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),3800.0,0
N6,Município,2301307,Araripe - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),4200.0,0
N6,Município,2301406,Aratuba - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),1470.0,0
N6,Município,2301406,Aratuba - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),1530.0,0
N6,Município,2301406,Aratuba - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),800.0,0
N6,Município,2301406,Aratuba - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),820.0,0
N6,Município,2301406,Aratuba - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),800.0,0
N6,Município,2301406,Aratuba - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),837.0,0
N6,Município,2301406,Aratuba - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),900.0,0
N6,Município,2301406,Aratuba - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),686.0,0
N6,Município,2301406,Aratuba - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),1020.0,0
N6,Município,2301406,Aratuba - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),1045.0,0
N6,Município,2301406,Aratuba - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),865.0,0
N6,Município,2301406,Aratuba - CE,2014,2014,216,Área colhida,Hectares,40122,Milho (em grão),1100.0,0
N6,Município,2301406,Aratuba - CE,2015,2015,216,Área colhida,Hectares,40122,Milho (em grão),1130.0,0
N6,Município,2301406,Aratuba - CE,2016,2016,216,Área colhida,Hectares,40122,Milho (em grão),1150.0,0
N6,Município,2301406,Aratuba - CE,2017,2017,216,Área colhida,Hectares,40122,Milho (em grão),1180.0,0
N6,Município,2301406,Aratuba - CE,2018,2018,216,Área colhida,Hectares,40122,Milho (em grão),1200.0,0
N6,Município,2301406,Aratuba - CE,2019,2019,216,Área colhida,Hectares,40122,Milho (em grão),1210.0,0
N6,Município,2301406,Aratuba - CE,2020,2020,216,Área colhida,Hectares,40122,Milho (em grão),1200.0,0
N6,Município,2301406,Aratuba - CE,2021,2021,216,Área colhida,Hectares,40122,Milho (em grão),1220.0,0
N6,Município,2301406,Aratuba - CE,2022,2022,216,Área colhida,Hectares,40122,Milho (em grão),1226.0,0
N6,Município,2301406,Aratuba - CE,2023,2023,216,Área colhida,Hectares,40122,Milho (em grão),1227.0,0
N6,Município,2301406,Aratuba - CE,2024,2024,216,Área colhida,Hectares,40122,Milho (em grão),1530.0,0
N6,Município,2301505,Arneiroz - CE,2003,2003,216,Área colhida,Hectares,40122,Milho (em grão),1947.0,0
N6,Município,2301505,Arneiroz - CE,2004,2004,216,Área colhida,Hectares,40122,Milho (em grão),2425.0,0
N6,Município,2301505,Arneiroz - CE,2005,2005,216,Área colhida,Hectares,40122,Milho (em grão),2730.0,0
N6,Município,2301505,Arneiroz - CE,2006,2006,216,Área colhida,Hectares,40122,Milho (em grão),2430.0,0
N6,Município,2301505,Arneiroz - CE,2007,2007,216,Área colhida,Hectares,40122,Milho (em grão),2525.0,0
N6,Município,2301505,Arneiroz - CE,2008,2008,216,Área colhida,Hectares,40122,Milho (em grão),2760.0,0
N6,Município,2301505,Arneiroz - CE,2009,2009,216,Área colhida,Hectares,40122,Milho (em grão),3050.0,0
N6,Município,2301505,Arneiroz - CE,2010,2010,216,Área colhida,Hectares,40122,Milho (em grão),2520.0,0
N6,Município,2301505,Arneiroz - CE,2011,2011,216,Área colhida,Hectares,40122,Milho (em grão),3390.0,0
N6,Município,2301505,Arneiroz - CE,2012,2012,216,Área colhida,Hectares,40122,Milho (em grão),2422.0,0
N6,Município,2301505,Arneiroz - CE,2013,2013,216,Área colhida,Hectares,40122,Milho (em grão),630.0,0
